company,competitors
AADI,"Oct 02, 2023",4.3000
AADI,"Sep 29, 2023",4.8400
AADI,"Sep 28, 2023",4.9700
AADI,"Sep 27, 2023",5.2200
AADI,"Sep 26, 2023",5.2400
AADI,"Sep 25, 2023",5.0100
AADI,"Sep 22, 2023",4.9900
AADI,"Sep 21, 2023",5.1900
AADI,"Sep 20, 2023",5.2400
AADI,"Sep 19, 2023",5.3800
AADI,"Sep 18, 2023",5.3600
AADI,"Sep 15, 2023",5.5400
AADI,"Sep 14, 2023",5.9300
AADI,"Sep 13, 2023",6.0500
AADI,"Sep 12, 2023",5.9600
AADI,"Sep 11, 2023",5.6450
AADI,"Sep 08, 2023",5.1300
AADI,"Sep 07, 2023",5.2200
AADI,"Sep 06, 2023",5.3200
AADI,"Sep 05, 2023",5.4900
AADI,"Sep 01, 2023",5.8600
AADI,"Aug 31, 2023",6.3000
AADI,"Aug 30, 2023",6.6800
AADI,"Aug 29, 2023",6.7100
AADI,"Aug 28, 2023",6.8000
AADI,"Aug 25, 2023",7.1300
AADI,"Aug 24, 2023",6.6100
AADI,"Aug 23, 2023",6.2700
AADI,"Aug 22, 2023",6.2200
AADI,"Aug 21, 2023",6.0700
AADI,"Aug 18, 2023",5.8300
AADI,"Aug 17, 2023",5.6800
AADI,"Aug 16, 2023",5.9300
AADI,"Aug 15, 2023",5.9500
AADI,"Aug 14, 2023",5.9400
AADI,"Aug 11, 2023",5.9100
AADI,"Aug 10, 2023",5.7800
AADI,"Aug 09, 2023",5.4400
AADI,"Aug 08, 2023",5.8400
AADI,"Aug 07, 2023",5.9900
AADI,"Aug 04, 2023",5.7300
AADI,"Aug 03, 2023",5.6600
AACT,"Dec 22, 2023",10.43
AAL,"Dec 22, 2023",14.31
AACT,"Dec 21, 2023",10.41
AACT,"Dec 20, 2023",10.42
AACT,"Dec 19, 2023",10.44
AACT,"Dec 18, 2023",10.40
AACT,"Dec 15, 2023",10.41
AACT,"Dec 14, 2023",10.41
AACT,"Dec 13, 2023",10.41
AACT,"Dec 12, 2023",10.43
AACT,"Dec 11, 2023",10.40
AACT,"Dec 08, 2023",10.40
AACT,"Dec 07, 2023",10.38
AACT,"Dec 06, 2023",10.37
AACT,"Dec 05, 2023",10.37
AACT,"Dec 04, 2023",10.38
AACT,"Dec 01, 2023",10.40
AACT,"Nov 30, 2023",10.37
AACT,"Nov 29, 2023",10.37
AACT,"Nov 28, 2023",10.36
AACT,"Nov 27, 2023",10.36
AACT,"Nov 24, 2023",10.35
AACT,"Nov 22, 2023",10.36
AACT,"Nov 21, 2023",10.36
AACT,"Nov 20, 2023",10.35
AACT,"Nov 17, 2023",10.38
AACT,"Nov 16, 2023",10.38
AACT,"Nov 15, 2023",10.34
AACT,"Nov 14, 2023",10.33
AACT,"Nov 13, 2023",10.33
AACT,"Nov 10, 2023",10.32
AACT,"Nov 09, 2023",10.32
AACT,"Nov 08, 2023",10.33
AACT,"Nov 07, 2023",10.33
AACT,"Nov 06, 2023",10.32
AACT,"Nov 03, 2023",10.32
AACT,"Nov 02, 2023",10.32
AACT,"Nov 01, 2023",10.30
AACT,"Oct 31, 2023",10.30
AACT,"Oct 30, 2023",10.30
AACT,"Oct 27, 2023",10.29
AACT,"Oct 26, 2023",10.29
AACT,"Oct 25, 2023",10.29
AACT,"Oct 24, 2023",10.29
AACT,"Oct 23, 2023",10.31
AACT,"Oct 20, 2023",10.28
AACT,"Oct 19, 2023",10.27
AACT,"Oct 18, 2023",10.29
AACT,"Oct 17, 2023",10.30
AACT,"Oct 16, 2023",10.29
AACT,"Oct 13, 2023",10.29
AACT,"Oct 12, 2023",10.28
AACT,"Oct 11, 2023",10.28
AACT,"Oct 10, 2023",10.27
AACT,"Oct 09, 2023",10.27
AACT,"Oct 06, 2023",10.28
AACT,"Oct 05, 2023",10.28
AACT,"Oct 04, 2023",10.27
AACT,"Oct 03, 2023",10.27
AACT,"Oct 02, 2023",10.27
AACT,"Sep 29, 2023",10.27
AACT,"Sep 28, 2023",10.27
AACT,"Sep 27, 2023",10.27
AACT,"Sep 26, 2023",10.26
AACT,"Sep 25, 2023",10.27
AACT,"Sep 22, 2023",10.26
AACT,"Sep 21, 2023",10.27
AACT,"Sep 20, 2023",10.27
AACT,"Sep 19, 2023",10.26
AACT,"Sep 18, 2023",10.27
AACT,"Sep 15, 2023",10.25
AACT,"Sep 14, 2023",10.24
AACT,"Sep 13, 2023",10.23
AACT,"Sep 12, 2023",10.23
AACT,"Sep 11, 2023",10.29
AACT,"Sep 08, 2023",10.23
AACT,"Sep 07, 2023",10.23
AACT,"Sep 06, 2023",10.23
AACT,"Sep 05, 2023",10.23
AACT,"Sep 01, 2023",10.24
AACT,"Aug 31, 2023",10.23
AACT,"Aug 30, 2023",10.23
AACT,"Aug 29, 2023",10.21
AACT,"Aug 28, 2023",10.21
AACT,"Aug 25, 2023",10.22
AACT,"Aug 24, 2023",10.20
AACT,"Aug 23, 2023",10.20
AACT,"Aug 22, 2023",10.20
AACT,"Aug 21, 2023",10.21
AACT,"Aug 18, 2023",10.21
AACT,"Aug 17, 2023",10.20
AACT,"Aug 16, 2023",10.21
AACT,"Aug 15, 2023",10.20
AACT,"Aug 14, 2023",10.20
AACT,"Aug 11, 2023",10.20
AACT,"Aug 10, 2023",10.20
AACT,"Aug 09, 2023",10.19
AACT,"Aug 08, 2023",10.20
AACT,"Aug 07, 2023",10.18
AACT,"Aug 04, 2023",10.18
AACT,"Aug 03, 2023",10.18
AAL,"Dec 21, 2023",14.35
AAL,"Dec 20, 2023",13.98
AAL,"Dec 19, 2023",14.30
AAL,"Dec 18, 2023",14.24
AAL,"Dec 15, 2023",14.49
AAL,"Dec 14, 2023",14.59
AAL,"Dec 13, 2023",14.09
AAL,"Dec 12, 2023",14.04
AAL,"Dec 11, 2023",13.72
AAL,"Dec 08, 2023",13.76
AAL,"Dec 07, 2023",13.91
AAL,"Dec 06, 2023",13.48
AAL,"Dec 05, 2023",13.13
AAL,"Dec 04, 2023",13.35
AAL,"Dec 01, 2023",13.02
AAL,"Nov 30, 2023",12.43
AAL,"Nov 29, 2023",12.23
AAL,"Nov 28, 2023",12.17
AAL,"Nov 27, 2023",12.18
AAL,"Nov 24, 2023",12.31
AAL,"Nov 22, 2023",12.31
AAL,"Nov 21, 2023",12.13
AAL,"Nov 20, 2023",12.40
AAL,"Nov 17, 2023",12.29
AAL,"Nov 16, 2023",12.19
AAL,"Nov 15, 2023",12.42
AAL,"Nov 14, 2023",12.25
AAL,"Nov 13, 2023",11.78
AAL,"Nov 10, 2023",11.80
AAL,"Nov 09, 2023",11.75
AAL,"Nov 08, 2023",12.01
AAL,"Nov 07, 2023",11.75
AAL,"Nov 06, 2023",11.66
AAL,"Nov 03, 2023",11.98
AAL,"Nov 02, 2023",11.40
AAL,"Nov 01, 2023",11.14
AAL,"Oct 31, 2023",11.15
AAL,"Oct 30, 2023",11.18
AAL,"Oct 27, 2023",10.92
AAL,"Oct 26, 2023",11.15
AAL,"Oct 25, 2023",11.04
AAL,"Oct 24, 2023",11.21
AAL,"Oct 23, 2023",11.29
AAL,"Oct 20, 2023",11.08
AAL,"Oct 19, 2023",11.45
AAL,"Oct 18, 2023",11.36
AAL,"Oct 17, 2023",11.94
AAL,"Oct 16, 2023",11.94
AAL,"Oct 13, 2023",11.72
AAL,"Oct 12, 2023",12.06
AAL,"Oct 11, 2023",12.48
AAL,"Oct 10, 2023",12.26
AAL,"Oct 09, 2023",12.24
AAL,"Oct 06, 2023",12.76
AAL,"Oct 05, 2023",12.85
AAL,"Oct 04, 2023",12.73
AAL,"Oct 03, 2023",12.29
AAL,"Oct 02, 2023",12.75
AAL,"Sep 29, 2023",12.81
AAL,"Sep 28, 2023",12.92
AAL,"Sep 27, 2023",12.61
AAL,"Sep 26, 2023",12.70
AAL,"Sep 25, 2023",12.91
AAL,"Sep 22, 2023",12.90
AAL,"Sep 21, 2023",13.06
AAL,"Sep 20, 2023",13.06
AAL,"Sep 19, 2023",13.19
AAL,"Sep 18, 2023",13.11
AAL,"Sep 15, 2023",13.31
AAL,"Sep 14, 2023",13.26
AAL,"Sep 13, 2023",13.31
AAL,"Sep 12, 2023",14.11
AAL,"Sep 11, 2023",14.09
AAL,"Sep 08, 2023",13.98
AAL,"Sep 07, 2023",14.00
AAL,"Sep 06, 2023",14.33
AAL,"Sep 05, 2023",14.30
AAL,"Sep 01, 2023",14.68
AAL,"Aug 31, 2023",14.73
AAL,"Aug 30, 2023",14.77
AAL,"Aug 29, 2023",14.90
AAL,"Aug 28, 2023",14.73
AAL,"Aug 25, 2023",14.58
AAL,"Aug 24, 2023",14.57
AAL,"Aug 23, 2023",14.78
AAL,"Aug 22, 2023",14.83
AAL,"Aug 21, 2023",15.16
AAL,"Aug 18, 2023",15.04
AAL,"Aug 17, 2023",15.05
AAL,"Aug 16, 2023",15.44
AAL,"Aug 15, 2023",15.55
AAL,"Aug 14, 2023",15.88
AAL,"Aug 11, 2023",15.65
AAL,"Aug 10, 2023",15.76
AAL,"Aug 09, 2023",15.76
AAL,"Aug 08, 2023",16.18
AAL,"Aug 07, 2023",15.99
AAL,"Aug 04, 2023",15.84
AAL,"Aug 03, 2023",15.98
AAMC,"Dec 22, 2023",4.3500
AAMC,"Dec 21, 2023",4.3800
AAMC,"Dec 20, 2023",4.3200
AAMC,"Dec 19, 2023",4.7000
AAMC,"Dec 18, 2023",5.0600
AAMC,"Dec 15, 2023",4.9600
AAMC,"Dec 14, 2023",5.5600
AAMC,"Dec 13, 2023",5.3100
AAMC,"Dec 12, 2023",5.9900
AAMC,"Dec 11, 2023",6.4800
AAMC,"Dec 08, 2023",6.6500
AAMC,"Dec 07, 2023",5.2100
AAMC,"Dec 06, 2023",3.3700
AAMC,"Dec 05, 2023",3.2900
AAMC,"Dec 04, 2023",3.3500
AAMC,"Dec 01, 2023",3.2600
AAMC,"Nov 30, 2023",3.2600
AAMC,"Nov 29, 2023",3.1600
AAMC,"Nov 28, 2023",3.1000
AAMC,"Nov 27, 2023",3.0900
AAMC,"Nov 24, 2023",2.8900
AAMC,"Nov 22, 2023",2.8800
AAMC,"Nov 21, 2023",2.8700
AAMC,"Nov 20, 2023",2.7500
AAMC,"Nov 17, 2023",2.6900
AAMC,"Nov 16, 2023",2.8600
AAMC,"Nov 15, 2023",3.0000
AAMC,"Nov 14, 2023",3.1000
AAMC,"Nov 13, 2023",3.2000
AAMC,"Nov 10, 2023",3.5100
AAMC,"Nov 09, 2023",3.1700
AAMC,"Nov 08, 2023",3.5800
AAMC,"Nov 07, 2023",3.5200
AAMC,"Nov 06, 2023",3.6200
AAMC,"Nov 03, 2023",3.6800
AAMC,"Nov 02, 2023",3.5100
AAMC,"Nov 01, 2023",3.7200
AAMC,"Oct 31, 2023",3.6059
AAMC,"Oct 30, 2023",3.5235
AAMC,"Oct 27, 2023",3.5588
AAMC,"Oct 26, 2023",3.5412
AAMC,"Oct 25, 2023",3.7765
AAMC,"Oct 24, 2023",3.8118
AAMC,"Oct 23, 2023",3.8412
AAMC,"Oct 20, 2023",3.8882
AAMC,"Oct 19, 2023",3.8529
AAMC,"Oct 18, 2023",3.8235
AAMC,"Oct 17, 2023",3.9529
AAMC,"Oct 16, 2023",3.8294
AAMC,"Oct 13, 2023",3.9471
AAMC,"Oct 12, 2023",4.0059
AAMC,"Oct 11, 2023",3.8412
AAMC,"Oct 10, 2023",4.0647
AAMC,"Oct 09, 2023",3.9471
AAMC,"Oct 06, 2023",3.9353
AAMC,"Oct 05, 2023",4.0941
AAMC,"Oct 04, 2023",4.0000
AAMC,"Oct 03, 2023",3.9353
AAMC,"Oct 02, 2023",3.9059
AAMC,"Sep 29, 2023",4.0588
AAMC,"Sep 28, 2023",3.9471
AAMC,"Sep 27, 2023",3.9294
AAMC,"Sep 26, 2023",4.0059
AAMC,"Sep 25, 2023",4.1235
AAMC,"Sep 22, 2023",4.0588
AAMC,"Sep 21, 2023",4.1647
AAMC,"Sep 20, 2023",4.1882
AAMC,"Sep 19, 2023",3.8588
AAMC,"Sep 18, 2023",4.1471
AAMC,"Sep 15, 2023",4.0882
AAMC,"Sep 14, 2023",4.0471
AAMC,"Sep 13, 2023",4.0882
AAMC,"Sep 12, 2023",4.0294
AAMC,"Sep 11, 2023",4.1765
AAMC,"Sep 08, 2023",3.7118
AAMC,"Sep 07, 2023",4.2412
AAMC,"Sep 06, 2023",4.6412
AAMC,"Sep 05, 2023",4.7412
AAMC,"Sep 01, 2023",4.9000
AAMC,"Aug 31, 2023",4.9647
AAMC,"Aug 30, 2023",5.1882
AAMC,"Aug 29, 2023",5.2294
AAMC,"Aug 28, 2023",5.3412
AAMC,"Aug 25, 2023",5.0500
AAMC,"Aug 24, 2023",5.0824
AAMC,"Aug 23, 2023",5.2353
AAMC,"Aug 22, 2023",4.8765
AAMC,"Aug 21, 2023",5.2412
AAMC,"Aug 18, 2023",5.8471
AAMC,"Aug 17, 2023",5.9000
AAMC,"Aug 16, 2023",5.8706
AAMC,"Aug 15, 2023",6.0471
AAMC,"Aug 14, 2023",19.3176
AAMC,"Aug 11, 2023",22.0588
AAMC,"Aug 10, 2023",21.1765
AAMC,"Aug 09, 2023",22.1765
AAMC,"Aug 08, 2023",23.6235
AAMC,"Aug 07, 2023",25.1471
AAMC,"Aug 04, 2023",23.5471
AAP,"Dec 22, 2023",61.25
AAP,"Dec 21, 2023",60.69
AAP,"Dec 20, 2023",59.45
AAP,"Dec 19, 2023",60.86
AAP,"Dec 18, 2023",60.66
AAP,"Dec 15, 2023",62.72
AAP,"Dec 14, 2023",63.97
AAP,"Dec 13, 2023",60.83
AAP,"Dec 12, 2023",56.25
AAP,"Dec 11, 2023",57.08
AAP,"Dec 08, 2023",56.27
AAP,"Dec 07, 2023",56.25
AAP,"Dec 06, 2023",55.16
AAP,"Dec 05, 2023",53.16
AAP,"Dec 04, 2023",55.63
AAP,"Dec 01, 2023",54.09
AAP,"Nov 30, 2023",50.79
AAP,"Nov 29, 2023",51.58
AAP,"Nov 28, 2023",51.64
AAP,"Nov 27, 2023",51.01
AAP,"Nov 24, 2023",53.08
AAP,"Nov 22, 2023",52.59
AAP,"Nov 21, 2023",50.99
AAP,"Nov 20, 2023",53.02
AAP,"Nov 17, 2023",50.33
AAP,"Nov 16, 2023",53.42
AAP,"Nov 15, 2023",55.67
AAP,"Nov 14, 2023",58.40
AAP,"Nov 13, 2023",55.94
AAP,"Nov 10, 2023",56.13
AAP,"Nov 09, 2023",56.14
AAP,"Nov 08, 2023",57.64
AAP,"Nov 07, 2023",58.38
AAP,"Nov 06, 2023",56.66
AAP,"Nov 03, 2023",57.14
AAP,"Nov 02, 2023",52.94
AAP,"Nov 01, 2023",51.55
AAP,"Oct 31, 2023",52.03
AAP,"Oct 30, 2023",51.33
AAP,"Oct 27, 2023",49.90
AAP,"Oct 26, 2023",51.03
AAP,"Oct 25, 2023",49.84
AAP,"Oct 24, 2023",48.25
AAP,"Oct 23, 2023",48.45
AAP,"Oct 20, 2023",51.20
AAP,"Oct 19, 2023",51.30
AAP,"Oct 18, 2023",53.24
AAP,"Oct 17, 2023",54.68
AAP,"Oct 16, 2023",53.59
AAP,"Oct 13, 2023",50.75
AAP,"Oct 12, 2023",49.97
AAP,"Oct 11, 2023",51.01
AAP,"Oct 10, 2023",51.84
AAP,"Oct 09, 2023",51.11
AAP,"Oct 06, 2023",51.74
AAP,"Oct 05, 2023",52.70
AAP,"Oct 04, 2023",52.12
AAP,"Oct 03, 2023",53.14
AAP,"Oct 02, 2023",53.68
AAP,"Sep 29, 2023",55.66
AAP,"Sep 28, 2023",54.80
AAP,"Sep 27, 2023",54.55
AAP,"Sep 26, 2023",54.68
AAP,"Sep 25, 2023",56.64
AAP,"Sep 22, 2023",57.32
AAP,"Sep 21, 2023",57.96
AAP,"Sep 20, 2023",59.83
AAP,"Sep 19, 2023",59.37
AAP,"Sep 18, 2023",57.88
AAP,"Sep 15, 2023",59.53
AAP,"Sep 14, 2023",59.33
AAP,"Sep 13, 2023",57.65
AAP,"Sep 12, 2023",57.18
AAP,"Sep 11, 2023",62.23
AAP,"Sep 08, 2023",64.29
AAP,"Sep 07, 2023",63.08
AAP,"Sep 06, 2023",66.67
AAP,"Sep 05, 2023",67.23
AAP,"Sep 01, 2023",67.32
AAP,"Aug 31, 2023",68.48
AAP,"Aug 30, 2023",67.77
AAP,"Aug 29, 2023",66.61
AAP,"Aug 28, 2023",65.31
AAP,"Aug 25, 2023",63.77
AAP,"Aug 24, 2023",67.58
AAP,"Aug 23, 2023",69.10
AAP,"Aug 22, 2023",67.01
AAP,"Aug 21, 2023",67.87
AAP,"Aug 18, 2023",69.49
AAP,"Aug 17, 2023",69.12
AAP,"Aug 16, 2023",69.53
AAP,"Aug 15, 2023",69.39
AAP,"Aug 14, 2023",70.76
AAP,"Aug 11, 2023",71.93
AAP,"Aug 10, 2023",71.18
AAP,"Aug 09, 2023",70.85
AAP,"Aug 08, 2023",70.22
AAP,"Aug 07, 2023",70.95
AAP,"Aug 04, 2023",70.66
AAME,"Dec 22, 2023",2.1100
AAOI,"Dec 22, 2023",20.90
AAME,"Dec 21, 2023",2.0100
AAME,"Dec 20, 2023",2.0000
AAME,"Dec 19, 2023",2.0300
AAME,"Dec 18, 2023",2.0300
AAME,"Dec 15, 2023",1.9800
AAME,"Dec 14, 2023",2.0100
AAME,"Dec 13, 2023",1.8800
AAME,"Dec 12, 2023",1.8400
AAME,"Dec 11, 2023",1.8900
AAME,"Dec 08, 2023",1.9100
AAME,"Dec 07, 2023",1.9200
AAME,"Dec 06, 2023",1.8900
AAME,"Dec 05, 2023",1.9100
AAME,"Dec 04, 2023",1.9400
AAME,"Dec 01, 2023",1.9100
AAME,"Nov 30, 2023",1.9500
AAME,"Nov 29, 2023",1.9000
AAME,"Nov 28, 2023",2.0000
AAME,"Nov 27, 2023",1.8800
AAME,"Nov 24, 2023",1.9300
AAME,"Nov 22, 2023",1.9300
AAME,"Nov 21, 2023",1.8900
AAME,"Nov 20, 2023",1.8900
AAME,"Nov 17, 2023",1.8300
AAME,"Nov 16, 2023",1.9200
AAME,"Nov 15, 2023",1.8500
AAME,"Nov 14, 2023",1.7100
AAME,"Nov 13, 2023",1.5800
AAME,"Nov 10, 2023",1.6000
AAME,"Nov 09, 2023",1.5400
AAME,"Nov 08, 2023",1.7200
AAME,"Nov 07, 2023",1.7200
AAME,"Nov 06, 2023",1.7600
AAME,"Nov 03, 2023",1.8800
AAME,"Nov 02, 2023",1.8200
AAME,"Nov 01, 2023",1.7900
AAME,"Oct 31, 2023",1.7200
AAME,"Oct 30, 2023",1.6900
AAME,"Oct 27, 2023",1.8800
AAME,"Oct 26, 2023",1.8800
AAME,"Oct 25, 2023",1.8000
AAME,"Oct 24, 2023",1.9400
AAME,"Oct 23, 2023",1.9400
AAME,"Oct 20, 2023",1.8100
AAME,"Oct 19, 2023",1.9300
AAME,"Oct 18, 2023",1.8000
AAME,"Oct 17, 2023",1.7300
AAME,"Oct 16, 2023",1.8200
AAME,"Oct 13, 2023",1.8500
AAME,"Oct 12, 2023",1.8600
AAME,"Oct 11, 2023",1.8200
AAME,"Oct 10, 2023",1.8100
AAME,"Oct 09, 2023",1.7500
AAME,"Oct 06, 2023",1.8100
AAME,"Oct 05, 2023",1.8300
AAME,"Oct 04, 2023",1.8300
AAME,"Oct 03, 2023",1.8800
AAME,"Oct 02, 2023",1.9100
AAME,"Sep 29, 2023",1.9300
AAME,"Sep 28, 2023",1.8400
AAME,"Sep 27, 2023",1.8700
AAME,"Sep 26, 2023",1.8900
AAME,"Sep 25, 2023",1.9400
AAME,"Sep 22, 2023",1.9500
AAME,"Sep 21, 2023",1.9400
AAME,"Sep 20, 2023",1.9600
AAME,"Sep 19, 2023",1.9200
AAME,"Sep 18, 2023",1.9400
AAME,"Sep 15, 2023",1.9900
AAME,"Sep 14, 2023",1.9500
AAME,"Sep 13, 2023",1.9500
AAME,"Sep 12, 2023",1.8800
AAME,"Sep 11, 2023",1.9600
AAME,"Sep 08, 2023",1.9000
AAME,"Sep 07, 2023",1.8600
AAME,"Sep 06, 2023",1.8800
AAME,"Sep 05, 2023",1.9500
AAME,"Sep 01, 2023",1.9800
AAME,"Aug 31, 2023",2.0300
AAME,"Aug 30, 2023",1.9600
AAME,"Aug 29, 2023",2.1200
AAME,"Aug 28, 2023",2.1000
AAME,"Aug 25, 2023",2.0000
AAME,"Aug 24, 2023",1.9800
AAME,"Aug 23, 2023",1.9900
AAME,"Aug 22, 2023",1.9100
AAME,"Aug 21, 2023",1.9100
AAME,"Aug 18, 2023",1.7800
AAME,"Aug 17, 2023",1.8492
AAME,"Aug 16, 2023",1.7108
AAME,"Aug 15, 2023",1.8294
AAME,"Aug 14, 2023",1.9481
AAME,"Aug 11, 2023",1.7899
AAME,"Aug 10, 2023",1.7503
AAME,"Aug 09, 2023",1.8196
AAME,"Aug 08, 2023",1.7998
AAME,"Aug 07, 2023",1.8393
AAME,"Aug 04, 2023",1.8987
AAOI,"Dec 21, 2023",20.74
AAOI,"Dec 20, 2023",20.62
AAOI,"Dec 19, 2023",23.01
AAOI,"Dec 18, 2023",22.50
AAOI,"Dec 15, 2023",21.73
AAOI,"Dec 14, 2023",23.19
AAOI,"Dec 13, 2023",21.62
AAOI,"Dec 12, 2023",18.58
AAOI,"Dec 11, 2023",18.56
AAOI,"Dec 08, 2023",19.76
AAOI,"Dec 07, 2023",17.66
AAOI,"Dec 06, 2023",17.22
AAOI,"Dec 05, 2023",16.13
AAOI,"Dec 04, 2023",16.68
AAOI,"Dec 01, 2023",16.45
AAOI,"Nov 30, 2023",13.25
AAOI,"Nov 29, 2023",14.90
AAOI,"Nov 28, 2023",14.61
AAOI,"Nov 27, 2023",14.40
AAOI,"Nov 24, 2023",13.04
AAOI,"Nov 22, 2023",13.21
AAOI,"Nov 21, 2023",13.33
AAOI,"Nov 20, 2023",14.46
AAOI,"Nov 17, 2023",12.75
AAOI,"Nov 16, 2023",12.83
AAOI,"Nov 15, 2023",12.71
AAOI,"Nov 14, 2023",12.28
AAOI,"Nov 13, 2023",11.00
AAOI,"Nov 10, 2023",9.36
AAOI,"Nov 09, 2023",9.76
AAOI,"Nov 08, 2023",9.85
AAOI,"Nov 07, 2023",9.89
AAOI,"Nov 06, 2023",9.69
AAOI,"Nov 03, 2023",9.47
AAOI,"Nov 02, 2023",8.57
AAOI,"Nov 01, 2023",7.72
AAOI,"Oct 31, 2023",7.43
AAOI,"Oct 30, 2023",7.08
AAOI,"Oct 27, 2023",7.04
AAOI,"Oct 26, 2023",6.87
AAOI,"Oct 25, 2023",7.12
AAOI,"Oct 24, 2023",7.44
AAOI,"Oct 23, 2023",7.17
AAOI,"Oct 20, 2023",6.91
AAOI,"Oct 19, 2023",7.45
AAOI,"Oct 18, 2023",7.55
AAOI,"Oct 17, 2023",7.59
AAOI,"Oct 16, 2023",7.65
AAOI,"Oct 13, 2023",7.55
AAOI,"Oct 12, 2023",7.95
AAOI,"Oct 11, 2023",7.79
AAOI,"Oct 10, 2023",7.46
AAOI,"Oct 09, 2023",7.59
AAOI,"Oct 06, 2023",9.08
AAOI,"Oct 05, 2023",9.12
AAOI,"Oct 04, 2023",8.91
AAOI,"Oct 03, 2023",10.32
AAOI,"Oct 02, 2023",11.27
AAOI,"Sep 29, 2023",10.97
AAOI,"Sep 28, 2023",11.02
AAOI,"Sep 27, 2023",10.28
AAOI,"Sep 26, 2023",9.75
AAOI,"Sep 25, 2023",9.39
AAOI,"Sep 22, 2023",9.58
AAOI,"Sep 21, 2023",9.31
AAOI,"Sep 20, 2023",9.84
AAOI,"Sep 19, 2023",9.64
AAOI,"Sep 18, 2023",9.88
AAOI,"Sep 15, 2023",9.84
AAOI,"Sep 14, 2023",9.76
AAOI,"Sep 13, 2023",9.12
AAOI,"Sep 12, 2023",11.36
AAOI,"Sep 11, 2023",11.65
AAOI,"Sep 08, 2023",11.80
AAOI,"Sep 07, 2023",12.32
AAOI,"Sep 06, 2023",12.45
AAOI,"Sep 05, 2023",12.95
AAOI,"Sep 01, 2023",13.94
AAOI,"Aug 31, 2023",13.77
AAOI,"Aug 30, 2023",15.22
AAOI,"Aug 29, 2023",14.10
AAOI,"Aug 28, 2023",12.97
AAOI,"Aug 25, 2023",12.99
AAOI,"Aug 24, 2023",14.09
AAOI,"Aug 23, 2023",15.33
AAOI,"Aug 22, 2023",15.48
AAOI,"Aug 21, 2023",15.44
AAOI,"Aug 18, 2023",12.80
AAOI,"Aug 17, 2023",12.93
AAOI,"Aug 16, 2023",13.03
AAOI,"Aug 15, 2023",14.79
AAOI,"Aug 14, 2023",14.84
AAOI,"Aug 11, 2023",12.39
AAOI,"Aug 10, 2023",14.44
AAOI,"Aug 09, 2023",12.16
AAOI,"Aug 08, 2023",12.19
AAOI,"Aug 07, 2023",12.38
AAOI,"Aug 04, 2023",11.01
AAOI,"Aug 03, 2023",6.59
AAT,"Dec 22, 2023",22.65
AAT,"Dec 21, 2023",22.75
AAT,"Dec 20, 2023",22.63
AAT,"Dec 19, 2023",22.67
AAT,"Dec 18, 2023",22.56
AAT,"Dec 15, 2023",23.00
AAT,"Dec 14, 2023",23.47
AAT,"Dec 13, 2023",22.52
AAT,"Dec 12, 2023",21.42
AAT,"Dec 11, 2023",21.46
AAT,"Dec 08, 2023",21.51
AAT,"Dec 07, 2023",21.48
AAT,"Dec 06, 2023",21.18
AAT,"Dec 05, 2023",21.06
AAT,"Dec 04, 2023",21.02
AAT,"Dec 01, 2023",20.77
AAT,"Nov 30, 2023",19.83
AAT,"Nov 29, 2023",19.49
AAT,"Nov 28, 2023",19.27
AAT,"Nov 27, 2023",18.72
AAT,"Nov 24, 2023",18.50
AAT,"Nov 22, 2023",18.47
AAT,"Nov 21, 2023",18.33
AAT,"Nov 20, 2023",18.79
AAT,"Nov 17, 2023",18.93
AAT,"Nov 16, 2023",18.96
AAT,"Nov 15, 2023",19.60
AAT,"Nov 14, 2023",19.67
AAT,"Nov 13, 2023",18.19
AAT,"Nov 10, 2023",18.12
AAT,"Nov 09, 2023",18.14
AAT,"Nov 08, 2023",18.69
AAT,"Nov 07, 2023",18.81
AAT,"Nov 06, 2023",19.40
AAT,"Nov 03, 2023",19.64
AAT,"Nov 02, 2023",18.76
AAT,"Nov 01, 2023",17.69
AAT,"Oct 31, 2023",17.48
AAT,"Oct 30, 2023",17.65
AAT,"Oct 27, 2023",17.44
AAT,"Oct 26, 2023",17.57
AAT,"Oct 25, 2023",17.23
AAT,"Oct 24, 2023",17.35
AAT,"Oct 23, 2023",17.31
AAT,"Oct 20, 2023",17.70
AAT,"Oct 19, 2023",17.80
AAT,"Oct 18, 2023",18.31
AAT,"Oct 17, 2023",18.76
AAT,"Oct 16, 2023",18.44
AAT,"Oct 13, 2023",18.01
AAT,"Oct 12, 2023",18.16
AAT,"Oct 11, 2023",18.55
AAT,"Oct 10, 2023",18.17
AAT,"Oct 09, 2023",18.08
AAT,"Oct 06, 2023",17.91
AAT,"Oct 05, 2023",18.11
AAT,"Oct 04, 2023",18.13
AAT,"Oct 03, 2023",17.84
AAT,"Oct 02, 2023",18.75
AAT,"Sep 29, 2023",19.15
AAT,"Sep 28, 2023",19.21
AAT,"Sep 27, 2023",18.70
AAT,"Sep 26, 2023",18.58
AAT,"Sep 25, 2023",18.67
AAT,"Sep 22, 2023",18.71
AAT,"Sep 21, 2023",18.96
AAT,"Sep 20, 2023",20.01
AAT,"Sep 19, 2023",20.23
AAT,"Sep 18, 2023",20.09
AAT,"Sep 15, 2023",20.25
AAT,"Sep 14, 2023",20.46
AAT,"Sep 13, 2023",19.92
AAT,"Sep 12, 2023",20.27
AAT,"Sep 11, 2023",20.16
