company,competitors
IOVA,"IOVA, RXRX, TWST, BEAM, SWTX, INBX, VCEL, NMRA, RLAY, APGE, VIR"
IPDN,"IPDN, HOLO, JT, CYXT, PT, CNET, IDEX, XELA, HLBZ, PALT, ALAR"
INVH,"INVH, TW, FCNCA, OWL, IX, VTR, BRO, IRM, ARE, BEKE, MTB"
IPGP,"IPGP, CREE, SEDG, POWI, SYNA, CRUS, WOLF, ALGM, SLAB, DIOD, LITE"
IPA,"IPA, BYSI, CLNN, VYNE, SYBX, RZLT, ONCT, LGVN, SLS, GANX, MRKR"
IPHA,"IPHA, ABOS, MESO, ZURA, TNYA, HARP, CMPX, GRTS, INMB, CLLS, GNFT"
IPSC,"IPSC, TNYA, MESO, IPHA, GRTS, INMB, GNFT, ABOS, CMPX, ZURA, HARP"
IPWR,"IPWR, EBON, PYRGF, TPCS, AP, CLIR, ISDR, BWEN, APT, PPIH, IDN"
IPX,"IPX, GHM, NNBR, EOSE, TWIN, MNTX, TPIC, GENC, LXFR, MKFG, DM"
IONQ,"IONQ, AGYS, VRNT, NTCT, SLP, SAIC, CACI, QTWO, ROG, WB, AVDX"
IPXX,"IPXX, RENE, KAII, SVII, CREV, IVCB, XPAX, RRAC, DHHC, CNDA, TRTL"
IPXXW,"IPXXW, VCXAU, VIIAU, NNAGU, NNAGW, ASCAU, ASCAW, ASCBU, ASCBW, ENERU, ENERW"
IPXXU,"IPXXU, VCXAU, VIIAU, NNAGU, NNAGW, ASCAU, ASCAW, ASCBU, ASCBW, ENERU, ENERW"
IQ,"IQ, HGV, YETI, MSGS, LOPE, ASO, COLM, PWSC, MLCO, UAA, PENN"
IOT,"IOT, GDDY, JKHY, OTEX, CACI, SAIC, EPAM, ENTG, TYL, VRT, JBL"
IRAAU,"IRAAU, VCXAU, VIIAU, NNAGU, NNAGW, ASCAU, ASCAW, ASCBU, ASCBW, ENERU, ENERW"
IRAA,"IRAA, TRON, RFAC, SWSS, GTAC, LIVB, LIBY, OAKU, AEAE, BUJA, MSSA"
IRDM,"IRDM, LITE, DLO, IPGP, PHI, TENB, WK, MMYT, VRNS, BILI, CWAN"
IRBT,"IRBT, HY, POWL, ERII, TRS, PRLB, SCSC, CMCO, CENX, KALU, KRNT"
IP,"IP, SUZ, GFI, MOS, RPM, WRK, X, EMN, BG, CLF, CF"
IPG,"IPG, OMC, WPP, GFL, DOCU, MORN, GRAB, RBA, TRU, APP, ESTC"
IREN,"IREN, REPX, EFXT, CCB, NR, TXO, TTI, BRY, SD, VTS, GPRK"
IRIX,"IRIX, ECOR, RMTI, CUTR, GIA, DSWL, GTEC, SDH, MNDO, ENCP, OSS"
IRMD,"IRMD, PLSE, OSUR, CVRX, SRDX, ATRI, LUNG, OFIX, AORT, NVRO, KIDS"
IRON,"IRON, MORF, ARDX, MIRM, PCRX, RCUS, TARO, AUPH, DAWN, PNT, SAGE"
IPW,"IPW, VMAR, VEEE, IHT, TRNR, NXTP, CTHR, FAZE, GPAK, SALM, ELYS"
IPI,"IPI, ATLX, LEU, SLCA, CMP, LZM, AVD, TMC, MUX, NL, RYAM"
IRTC,"IRTC, AXNX, IART, ICUI, GKOS, NARI, PRCT, ATEC, HAE, TNDM, MMSI"
ISPO,"ISPO, ANGH, AACG, EEIQ, BBGI, BFX, KUKE, ESGC, SRM, VNCE, HOFV"
IRWD,"IRWD, SUPN, OMCL, ATRC, VCEL, AMRX, SNDX, DVAX, SMMT, CPRX, HIMS"
IROQ,"IROQ, FFBW, TCBC, BYFC, LSBK, CLST, NSTS, MGYR, HFBL, CFSB, CPBI"
ISPOW,"ISPOW, AREBW, AUVIP, ARKOW, BTB, BFIIW, GOEVW, CREVW, CDROW, DBGIW, ECXWW"
ISPC,"ISPC, DKDCA, SEAC, BIAF, IMCC, BFRI, SONN, CMND, OPGN, LSDI, QNRX"
IR,"IR, ITW, XYL, ROK, FERG, JCI, GWW, DOV, TS, AXON, BALL"
IRM,"IRM, VTR, ARE, EQR, SUI, ESS, MAA, WPC, HST, AVB, SBAC"
ISRG,"ISRG, SYK, ELV, MDT, BMY, SNY, VRTX, GILD, REGN, CI, ZTS"
ISTR,"ISTR, CWBC, UNB, FRAF, FXNC, FCCO, RMBI, PTRS, LNKB, OPBK, FFNW"
ISSC,"ISSC, EVTL, SPIR, RMBL, PTHR, CTG, EGGF, VTSI, RDW, TATT, LUNR"
ISPR,"ISPR, PCT, NYAX, SDA, TDCX, ML, GCT, VMEO, SMRT, HCKT, GGR"
IQV,"IQV, ICLR, INCY, CRL, COR, MRNA, SGEN, CNC, BIIB, TAK, IDXX"
ISUN,"ISUN, SPI, ROCG, ELIQ, SUNW, SNMP, HLGN, BNRG, RCON, LITM, MARPS"
ITCI,"ITCI, GRFS, APLS, ASND, ELAN, BBIO, IONS, JAZZ, CERE, CTLT, BPMC"
ISRL,"ISRL, PHYT, NSTC, BYN, NSTD, PV, KRNL, ROSS, WNNR, BCSA, LCW"
IRS,"IRS, STRS, UVSP, HBNC, CCAP, VMO, MBWM, BFST, TRIN, TCPC, UWMC"
ITI,"ITI, REKR, HEAR, LTRX, CTV, BLNK, INOD, ASUR, IMMR, MIXT, ABAT"
IRRX,"IRRX, CNDB, CSTA, VMCA, ALSA, BRD, ACAH, TWLV, ZLS, LCA, ALCY"
IRT,"IRT, NSA, MAC, EPR, BNL, SBRA, BXMT, GRP.U, CUZ, DOC, APLE"
ISDR,"ISDR, PPIH, BWEN, APT, PPSI, PYRGF, AP, IPWR, TAYD, TPCS, CLIR"
ITIC,"ITIC, REFI, RFI, SCM, CZFS, ILPT, FRST, FLIC, ORRF, ASG, BCAL"
ISD,"ISD, AWP, THQ, ACP, THW, AVK, AFB, AFT, AIF, ARDC, BGH"
ITOS,"ITOS, VYGR, IVVD, ORTX, FATE, CGEM, LXEO, AURA, MGTX, PSTX, TSHA"
ITRI,"ITRI, MWA, TRNS, ATHM, USM, VSAT, SPT, CVLT, LPL, AYX, AI"
ITRM,"ITRM, LSTA, CRBP, VTVT, LUMO, EQ, ACST, UNCY, VIRX, MTEM, TXMD"
ITRN,"ITRN, DXPE, EAF, MTW, EBF, KRT, ACCO, HDSN, ALTG, CECO, OFLX"
IVA,"IVA, XOMA, ALLK, AKBA, ZVRA, OVID, RIGL, SCPH, ANNX, VNDA, LRMR"
IVAC,"IVAC, SOTK, ASYS, ULBI, RDCM, LITB, DHX, LICY, BCOV, CXDO, XNET"
IVCAW,"IVCAW, VCXAU, VIIAU, NNAGU, NNAGW, ASCAU, ASCAW, ASCBU, ENERU, ENERW, ACBAW"
IVCB,"IVCB, IVCP, LCAA, FIAC, XPAX, RENE, KAII, IPXX, SKGR, SVII, NPAB"
IVCA,"IVCA, SBXC, TRIS, ACRO, APCA, PEGR, VAQC, SUAC, BRKH, EVE, SPKL"
IVDA,"IVDA, IDAI, ICCT, BLIN, DTSS, SEAC, IFBD, GVP, AMST, WAVD, MTBL"
IVCP,"IVCP, IVCB, LCAA, FIAC, RENE, XPAX, KAII, SKGR, IPXX, TRTL, SVII"
IVCBW,"IVCBW, VCXAU, VIIAU, NNAGU, NNAGW, ASCAU, ASCAW, ASCBU, ASCBW, ENERU, ENERW"
ITGR,"ITGR, MASI, CNMD, LIVN, TMDX, INMD, SLNO, CORT, IMCR, ARWR, GH"
IT,"IT, VRSK, GPN, PLTR, FIS, SPOT, NU, WCN, EFX, RKT, SYM"
IVP,"IVP, EAST, RIBT, BSFC, GNLN, EDBL, SVFD, AGRI, YTEN, NUZE, WTER"
ITP,"ITP, RKDA, BYU, TANH, AUMN, AUST, ELBM, CHNR, PACK, VNTR, VNTRQ"
IVVD,"IVVD, PROK, VYGR, LXEO, ITOS, ORTX, FATE, CGEM, CHRS, AURA, MGTX"
ITUB,"ITUB, NBN, ASCBW, VFL, AWF, ACAXW, WNNRU, APXIW, ARIZW, ASA, ATAKW"
IXAQ,"IXAQ, TCOA, FWAC, ACAB, BYNO, ENER, COOL, CDAQ, CAPT, PFTA, TWOA"
IXHL,"IXHL, AVIR, MRSN, ATXS, KMDA, VRCA, NKTX, INZY, FHTX, STTK, RIGL"
IXAQW,"IXAQW, VCXAU, VIIAU, NNAGU, NNAGW, ASCAU, ASCAW, ASCBU, ENERU, ENERW, ACBAW"
ITW,"ITW, IR, ABBNY, ETN, CTAS, PH, EMR, DE, GWW, JCI, FERG"
IZM,"IZM, CUTR, GSIT, CODA, TACT, CMCM, GAN, SMSI, SNCR, INUV, KORE"
IZEA,"IZEA, INUV, PIXY, QMCO, LGL, XPON, MMAT, NCTY, NEON, CPSH, REFR"
ITT,"ITT, IEP, FSS, CSL, IAC, GFF, WOR, BATRA, MKL, FBYD, SPLP"
JACK,"JACK, CBRL, CAKE, EAT, BLMN, BJRI, PZZA, DIN, CHUY, DENN, SG"
JAKK,"JAKK, FNKO, COOK, IHRT, CVEO, WOW, SNBR, AAN, EVC, MYPS, HNST"
JAGX,"JAGX, AIMD, APM, KZIA, CANF, SHPH, GRTX, PULM, SBFM, BNTC, GHSI"
JANX,"JANX, COGT, LIAN, NRIX, WVE, IGMS, PAHC, ORIC, SLN, PROC, ME"
JAN,"JAN, ENVB, ARDS, QLGN, PRFX, ADXS, REVB, PTPI, NEPT, BDRX, ENSC"
IVR,"IVR, ACRE, DX, MITT, RWT, ARR, MFA, CIM, PMT, TWO, ARI"
IVT,"IVT, SAFE, RC, ROIC, JBGS, ARI, CXW, AKR, ESRT, RLJ, PEB"
JAQC,"JAQC, AFAR, NBST, LBBB, GMFI, IGTA, KYCH, QFTA, NCAC, TETE, HHGC"
JBHT,"JBHT, SAIA, KNX, LSTR, ODFL, EXPD, WAB, LUV, DAL, UHAL, UAL"
JAZZ,"JAZZ, PRGO, BHC, CORT, IMGN, CTLT, CYTK, CERE, GRFS, IONS, ASND"
IVZ,"IVZ, AMG, CNS, BEN, HLI, EVR, HLNE, JHG, LAZ, MC, APAM"
JBLU,"JBLU, ALGT, SKYW, HA, MESA, CPA, ALK, SAVE, ULCC, SNCY, GOL"
JBSS,"JBSS, TR, WALD, AGRO, MATW, CHEF, LESL, FDP, KLG, SCHL, NAPA"
IX,"IX, ARE, OWL, TW, INVH, FCNCA, MTB, EQR, RJF, IRM, VTR"
JD,"JD, ULTA, FAST, YUM, KR, AZO, DG, ROST, CPNG, QSR, TSCO"
JCSE,"JCSE, MWG, SPCB, LGMK, AREB, DGLY, APDN, WATT, HIHO, MOB, AWX"
JCTCF,"JCTCF, GVH, JOAN, TAIT, FTFT, AHG, RGS, YJ, BFI, BTBD, JEWL"
JBGS,"JBGS, CXW, SAFE, IVT, LADR, ARI, VRE, RLJ, SVC, RC, ALEX"
JEWL,"JEWL, GRIL, MOGU, YJ, OLB, BTBD, FGI, BTTR, JCTCF, YOSH, MGOL"
J,"J, BAH, OMC, STX, FDS, GEN, AFRM, RTO, PATH, APP, TRU"
JBI,"JBI, ALG, LNN, GEO, MEG, EH, HTZ, CRESY, GATX, KEX, ROLL"
JFBR,"JFBR, ONFO, DBGI, TGL, PIK, SECO, VINO, JWEL, CJJD, OCG, BYU"
JFIN,"JFIN, YRD, SNFCA, CPSS, OPRT, SLAC, QSI, TLS, TCX, BLNK, KLTR"
JFBRW,"JFBRW, QRTEP, AREBW, AUVIP, ARKOW, BTB, BFIIW, GOEVW, CREVW, CDROW, DBGIW"
JBL,"JBL, FLEX, WDC, EPAM, IOT, TER, ENTG, TYL, VRT, DT, SWKS"
JBT,"JBT, KAI, PNR, BDC, YOU, ALRM, GEF, AIN, HI, ESE, UNF"
JG,"JG, LCFY, PODC, HRYU, NVNI, HTCR, BOSC, SPEC, ICCT, WTRH, OST"
JCI,"JCI, FERG, GWW, ROK, IR, XYL, EMR, DOV, TS, AXON, PH"
JFU,"JFU, GREE, CURO, SHFS, BTCS, PWM, MEGL, BTOG, SDIG, OPRT, BTM"
JCE,"JCE, AWP, THQ, ACP, THW, AVK, AFB, AFT, AIF, ARDC, BGH"
JELD,"JELD, DOOR, PRIM, HLMN, USLM, JBI, ASPN, WGO, BZH, PATK, NX"
JEQ,"JEQ, DTF, NXC, CEV, NMI, CEE, PCM, EEA, BCV, KSM, NMT"
JJSF,"JJSF, NOMD, NWL, HELE, BRFS, VSTS, GO, SMPL, DNUT, TR, SAM"
JKHY,"JKHY, OTEX, GDDY, LDOS, CACI, IOT, PSN, SAIC, NICE, PAYC, MANH"
JMSB,"JMSB, BWB, BSRR, FBIZ, CZNC, OBT, BMRC, WTBA, ORRF, FRST, CZFS"
JGH,"JGH, AWP, THQ, ACP, THW, AVK, AFB, AFT, AIF, ARDC, BGH"
JFR,"JFR, AWP, THQ, ACP, THW, AVK, AFB, AFT, AIF, ARDC, BGH"
JHI,"JHI, CXE, PCF, KF, ECF, NIM, PAI, MGF, PFO, SWZ, SSSS"
JNVR,"JNVR, SI, GIPR, MDRR, LMFA, AAMC, OXBR, SGD, BTOG, SNTG, FGF"
JOAN,"JOAN, TAIT, JCTCF, GVH, BFI, FTFT, AHG, RGS, YJ, BTBD, JEWL"
JHG,"JHG, AMG, MC, LAZ, HLNE, CNS, APAM, EVR, STEP, AB, FHI"
JHS,"JHS, VFL, AWF, ASA, MCI, MPV, DMF, DSM, LEO, EVN, EQS"
JEF,"JEF, PIPR, AIZ, CFR, LNC, THG, CG, PSEC, VCTR, BSBR, MDBH"
JHX,"JHX, WSO.B, WSO, LII, MAS, OC, ACM, ROL, FND, BLD, PHM"
JKS,"JKS, CSIQ, SHLS, SPWR, SEDG, NOVA, TALO, XPRO, HPK, DKL, VET"
JILL,"JILL, DXLG, GENK, PLCE, LOCO, PBPB, LE, CTRN, BIG, VRA, TLYS"
JOUT,"JOUT, ESCA, CLAR, PTON, ONEW, GPRO, BWMX, VTRU, NRDY, LIND, RSVR"
JLS,"JLS, AWP, THQ, ACP, THW, AVK, AFB, AFT, AIF, ARDC, BGH"
JMIA,"JMIA, QRTEA, MYTE, HEPS, DIBS, WISH, AKA, RVLV, BH, VLGEA, NGVC"
JLL,"JLL, EXPI, BEKE, UNM, AIZ, WBS, BSAC, COLD, EGP, JEF, FRT"
JMM,"JMM, BOTJ, LOAN, SBNY, BAFN, MNY, CLST, SHFS, SELF, BEEP, FFBW"
JNPR,"JNPR, FFIV, HPE, HPQ, GTLB, LSCC, PCTY, NVT, ETSY, GLOB, SNX"
JNJ,"JNJ, ABBV, MRK, LLY, PFE, BMY, NVO, NVS, AZN, ABT, SNY"
JOF,"JOF, VFL, AWF, ASA, MCI, MPV, DMF, DSM, LEO, EVN, FT"
JOE,"JOE, AB, STEP, IRT, BHF, UCBI, NSA, MAIN, APAM, PK, MAC"
JRSH,"JRSH, SOND, GEHI, BEDU, BZFD, PFIN, KOSS, RDI, COE, MSS, SNAL"
JRVR,"JRVR, GLRE, GBLI, NODK, HRTG, MHLD, KFS, UVE, DGICA, HIPO, UFCS"
JOB,"JOB, AREN, BTCM, CMAX, FLNT, ALLT, ZENV, RCAT, JZ, UCL, DOMA"
JSM,"JSM, ASGI, ATMCR, ARBKL, ATLCL, ATCOL, RILYN, RILYG, RILYZ, RILYK, RILYT"
JSPR,"JSPR, CRIS, ALVR, JATT, ADVM, LIFE, VXRT, CDTX, GNTA, NKGN, ATHA"
JOBY,"JOBY, HRI, SNDR, CPA, FRO, AL, MATX, AZUL, ALK, R, EURN"
JPC,"JPC, AWP, THQ, ACP, THW, AVK, AFB, AFT, AIF, ARDC, BGH"
JTAI,"JTAI, STRR, AEI, ALPP, HAPP, LRHC, FRES, ATXG, PAVS, AEHL, JXJT"
JTAIW,"JTAIW, AUUDW, DATSW, DAVEW, XELAP, GRABW, JTAIZ, KBNTW, LTCHW, MCLDW, NXPLW"
JPM,"JPM, BAC, WFC, BRK.B, BRK.A, HSBC, MS, RY, AXP, GS, C"
JPI,"JPI, AWP, THQ, ACP, THW, AVK, AFB, AFT, AIF, ARDC, BGH"
JTAIZ,"JTAIZ, AUUDW, DATSW, DAVEW, XELAP, GRABW, JTAIW, KBNTW, LTCHW, MCLDW, NXPLW"
JVA,"JVA, BOF, XXII, SNAX, STKH, FAMI, WTER, REED, SVFD, NUZE, EDBL"
JWEL,"JWEL, CJJD, PIK, TC, OCG, JFBR, SECO, YOSH, TGL, MGOL, DBGI"
JXJT,"JXJT, JZXN, AREBW, AUVIP, ARKOW, BTB, GOEVW, CREVW, CDROW, DBGIW, ECXWW"
JYNT,"JYNT, CUE, VTYX, OPTN, GRPH, XFOR, IMMX, INO, GLSI, OPT, NVCT"
JYD,"JYD, EAC, PSHG, USEA, BANL, CTRM, YGMZ, MESA, PXS, ANTE, AIRT"
JZ,"JZ, EDTK, OWLT, CMAX, ZENV, RCAT, MOGO, USIO, JOB, KSCP, XBP"
JQC,"JQC, AWP, THQ, ACP, THW, AVK, AFB, AFT, AIF, ARDC, BGH"
JRS,"JRS, AWP, THQ, ACP, THW, AVK, AFB, AFT, AIF, ARDC, BGH"
JRI,"JRI, AWP, THQ, ACP, THW, AVK, AFB, AFT, AIF, ARDC, BGH"
JZXN,"JZXN, JXJT, SSU, SDAWW, VRM, CRMT, KAR, AREBW, AUVIP, ARKOW, BTB"
KA,"KA, HCWB, MEIP, NRXP, YMTX, THTX, ELDN, CRVO, YS, KRRO, CARA"
KACL,"KACL, VSAC, ATAK, PEPL, DMAQ, CLRC, AQU, PLTN, HUDA, RACY, SAGA"
KALU,"KALU, CENX, CMCO, APOG, TRS, CDRE, ERII, IRBT, HY, POWL, PRLB"
KALA,"KALA, APRE, PIRS, BFRG, COCP, GLTO, SNSE, CNTX, MIRA, MTEM, CALC"
JT,"JT, HOLO, IPDN, PT, CNET, CXAI, VRAR, TYDE, DUOT, GETR, AISP"
KALV,"KALV, FULC, TERN, GNLX, ABUS, ACIU, OCS, CDMO, SIGA, IMNM, HROW"
KARO,"KARO, WKME, AWINW, LIDRW, ALLG, AMPGW, APCXW, ARBEW, ARQQW, ASTSW, AUUDW"
KAVL,"KAVL, AGRIW, BF-B, BRSHW, BTCTW, CHSCO, CHSCN, CHSCM, CHSCL, EDBLW, AFRIW"
JWSM,"JWSM, VCXAU, VIIAU, NNAGU, NNAGW, ASCAU, ASCAW, ASCBU, ASCBW, ENERU, ENERW"
KC,"KC, DDD, EVBG, CRNC, WEAV, GDYN, BASE, TUYA, OPRA, ENFN, VTEX"
JXN,"JXN, AEL, LNC, BHF, GNW, FG, NWLI, PRI, VOYA, RGA, GL"
JWN,"JWN, URBN, BKE, AEO, ANF, GPS, TRIP, FL, SHAK, KSS, ZGN"
KDP,"KDP, STZ, ABEV, BF.B, DEO, KHC, KMB, KVUE, EL, HSY, ADM"
KE,"KE, NNDM, BHE, ELTK, SGMA, CTS, TTMI, LILM, PLPC, PL, APPS"
K,"K, TOON, CRWS, SNAL, RDI, DLA, CASA, BEDU, COE, PFIN, BZFD"
KELYA,"KELYA, BBSI, TBI, CCRN, TTEC, HQI, RCMT, DLHC, IMXI, VVI, HCSG"
KELYB,"KELYB, BBSI, KELYA, CCRN, TBI, RCMT, DLHC, HQI, KFRC, IMXI, PSFE"
KAI,"KAI, JBT, PNR, YOU, BDC, HI, UNF, ALRM, GEF, AIN, ESE"
KEQU,"KEQU, PXLW, SPRU, EGIO, AKTS, KORE, AUID, ONDS, LINK, TOUR, ELTK"
KERN,"KERN, UPHL, BIOL, INVO, PTIX, PHAS, EVOK, RSLS, WINT, BWV, SDC"
KAR,"KAR, CTOS, THRM, XPEL, PHIN, LAZR, WNC, HSAI, AXL, LVWR, EVGO"
KAMN,"KAMN, RDW, KTOS, RKLB, ASLE, UP, DCO, ATRO, EH, BAER, SPCE"
KBH,"KBH, MDC, MHO, MTH, TPH, TOL, TMHC, DFH, CCS, LPX, RYN"
KBR,"KBR, FLR, STRL, GVA, ROAD, UFPI, EXP, SSD, ALTR, TREX, AYI"
KB,"KB, BAP, BCH, BSAC, NWG, WF, BCS, LYG, CM, BBVA, ING"
KCGI,"KCGI, VCXAU, VIIAU, NNAGU, NNAGW, ASCAU, ASCAW, ASCBU, ENERU, ENERW, ACBAW"
KD,"KD, PSN, AUR, SPXC, SRCL, EXPO, FCFS, RCM, EXLS, NSP, MMS"
KFRC,"KFRC, TTEC, KELYA, BBSI, TBI, SRT, AMN, MAN, NSP, CCRN, STER"
KFFB,"KFFB, HFBL, IROQ, BYFC, LSBK, OFED, AUBN, FATP, BYTS, CLAY, FGMC"
KIDS,"KIDS, NVRO, TMCI, SIBN, AORT, PLSE, ATRI, CVRX, OSUR, IRMD, MDXG"
KGEI,"KGEI, MVO, TYGO, ORGN, LGO, PHX, FTK, FLME, EPSN, BATL, CRT"
KHC,"KHC, LW, KDP, STZ, ABEV, EL, KMB, KVUE, HSY, ADM, GIS"
KEP,"KEP, PNW, BEP, NRG, OGE, AGR, ELP, VST, IDA, ENIC, AQN"
KEX,"KEX, MATX, INSW, GOGL, GLNG, TNK, JOBY, AL, SNDR, ALK, R"
KEY,"KEY, RF, WBS, HBAN, FHN, PNFP, ZION, BOKF, SNV, FNB, ONB"
KEYS,"KEYS, FTV, AME, CGNX, ROP, HUBS, MDB, NET, SNAP, FICO, MTD"
KINS,"KINS, FGF, CNFR, OXBR, ICCH, DUNE, LEJU, NLIT, MEGL, NOM, EQS"
KITT,"KITT, KPLT, ABTS, GRRR, AERT, OPTX, ATER, PRST, AATC, ICLK, DLPN"
KIRK,"KIRK, RENT, YJ, BARK, RAVE, NXPL, HOUR, EXPR, ARKR, GTIM, WKSP"
KF,"KF, ECF, PAI, JHI, CXE, PCF, NIM, MGF, PFO, SWZ, SSSS"
KEN,"KEN, HE, EDN, TAC, PAM, PNM, OTTR, BKH, AQN, ENIC, POR"
KITTW,"KITTW, POWWP, HEI-A, LUNRW, KWESW, LILMW, MNTSW, MOG-A, SATLW, ADSEW, AERTW"
KLAC,"KLAC, SNPS, INFY, RELX, ANET, CDNS, WDAY, FISV, PYPL, ABNB, SNOW"
KGC,"KGC, AU, PAAS, AGI, SBSW, HMY, OR, EGO, GFI, FNV, WPM"
KFS,"KFS, MHLD, HRTG, HIPO, NODK, ROOT, JRVR, GLRE, GBLI, UVE, DGICA"
KIM,"KIM, FRT, NNN, ADC, KRG, O, SPG, ELS, GLPI, AMH, HST"
KGS,"KGS, USAC, NGL, AROC, ETRN, KNTK, DTM, ENLC, AM, HLX, RES"
KLIC,"KLIC, FORM, TSEM, SITM, DIOD, AMBA, OSIS, VIAV, SLAB, PLAB, MXL"
KFY,"KFY, CBZ, LSPD, RIOT, WNS, CXM, CXT, NPO, OPEN, CRDO, FLYW"
KLTR,"KLTR, RDVT, LPSN, BLZE, EGAN, BBAI, PRCH, ONTF, CTV, BAND, MIXT"
KLXE,"KLXE, NGS, TUSK, CCLP, RNGR, NINE, NESR, PNRG, SMLP, AMTX, SOL"
KMDA,"KMDA, ATXS, VRCA, INZY, IXHL, AVIR, FHTX, STTK, MRSN, NKTX, MREO"
KIND,"KIND, BLND, HSTM, CEVA, HUYA, YALA, VNET, MODN, SIFY, TRUE, TBLA"
KIO,"KIO, AWP, THQ, ACP, THW, AVK, AFB, AFT, AIF, ARDC, BGH"
KNDI,"KNDI, CLAR, HBB, SGC, POWW, ESCA, HOFT, RCKY, LUXH, ALTO, DOYU"
KNTK,"KNTK, DTM, ETRN, ENLC, AM, AROC, USAC, TGS, KGS, NGL, TNP"
KNTE,"KNTE, RVPH, RNAC, IOBT, BLRX, OGI, ETON, XBIT, ACRV, ANIX, ASRT"
KNSA,"KNSA, AKRO, KROS, AVDL, DCPH, AGIO, PNT, DAWN, SAGE, PTGX, AUPH"
KMI,"KMI, WMB, TRGP, TRP, ET, EPD, WES, CEG, SU, BKR, VLO"
KKR,"KKR, BSBR, CG, PSEC, VCTR, FSCO, OXLC, EMD, DHF, AWP, THQ"
KLG,"KLG, AFRI, FRPT, CHEF, SCHL, NAPA, MATW, AGRO, LVRO, JBSS, FDP"
KMB,"KMB, KVUE, HSY, ABEV, ADM, GIS, STZ, SYY, KDP, KHC, CTVA"
KOD,"KOD, MOLN, VCXB, BDTX, CVM, OMGA, CGEN, IPSC, LGST, OPT, XFOR"
KMPR,"KMPR, HMN, AFG, WTM, MCY, SPNT, ESGR, AXS, HG, FIHL, SKWD"
KNOP,"KNOP, DLNG, OMEX, EDRY, CLCO, ESEA, HSHP, SHIP, GASS, YELLQ, PWFL"
KMT,"KMT, LZ, ATMU, SXI, MWA, XRX, AMBP, EPAC, TNC, HOLI, B"
KOPN,"KOPN, AIP, TGAN, ATOM, MRAM, QUIK, SQNS, MX, AXTI, NA, PXLW"
KMX,"KMX, PAG, LAD, AN, ABG, GPI, CVNA, RUSHB, RUSHA, DKS, FIVE"
KNSL,"KNSL, RLI, SIGI, AFG, RNR, AXS, ESGR, CNA, WTM, KMPR, MCY"
KN,"KN, IESC, DCBO, TTMI, SPNS, NTCT, CSGS, COHU, SABR, VRNT, UCTT"
KPLT,"KPLT, VHC, SPRU, OSI, ZFOX, MNDO, POET, FKWL, PODC, OSS, ENCP"
KPLTW,"KPLTW, LIDRW, APCXW, ARBEW, ARQQW, AVPTW, BCAN, CLBTW, CETXP, CLOQ, GRRRW"
KOSS,"KOSS, GNSS, MSS, BEDU, GEHI, JRSH, CURI, SOND, VNCE, BZFD, AACG"
KNF,"KNF, SUM, USLM, MHO, PCH, GTES, ACA, TPH, MDC, DY, DFH"
KPTI,"KPTI, LPTX, SPRB, GALT, RLYB, NKTR, CTMX, RLMD, ATOS, DMAC, ASRT"
KPRX,"KPRX, BFRI, VRPX, SONN, CMND, LSDI, AGRX, NTBL, ARTL, RNAZ, CPHI"
KO,"KO, PEP, DEO, PG, PM, UL, BUD, MDLZ, MO, CL, KDP"
KNX,"KNX, ITT, WCC, EME, FIX, CR, ROLL, KEX, GATX, HTZ, ALG"
KRKR,"KRKR, PALT, HLBZ, XELA, SGRP, CREG, SOPA, BAOS, QH, SWVL, XBP"
KOF,"KOF, MNST, PM, UL, BUD, MDLZ, PEP, MO, KO, CL, BTI"
KODK,"KODK, SPOK, MX, PRCH, ONTF, RMNI, LPSN, TRUE, BBAI, OUST, QSI"
KOP,"KOP, SA, ASTL, CMP, TMST, LAAC, KRO, RYI, FSM, SLCA, GSM"
KRMD,"KRMD, BWAY, BLUA, MGRM, DCTH, APYX, INO, STIM, CTSO, CTCX, HSAQ"
KRNL,"KRNL, ROSS, NSTD, WNNR, BCSA, JMAC, TLGY, PHYT, LCA, NSTC, BRD"
KRNLW,"KRNLW, VCXAU, VIIAU, NNAGU, NNAGW, ASCAU, ASCAW, ASCBU, ENERU, ENERW, ACBAW"
KRNT,"KRNT, GRC, SCSC, MRC, TWI, PRLB, POWL, HY, IRBT, ERII, ASTE"
KRNY,"KRNY, NFBK, PFC, CFFN, WSBF, BRKL, HTBI, FMAO, NRIM, SBT, CVLY"
KROS,"KROS, ALPN, OPK, GERN, AVDL, LGND, BLTE, ANIP, AGIO, XNCR, PLRX"
KRRO,"KRRO, CARA, BOLT, CRVO, THTX, NGNE, HUGE, MRKR, NRXP, RZLT, SYBX"
KRON,"KRON, ACRS, NGM, ADAG, VHAQ, IFRX, APLM, CLSD, COYA, ACET, SPRO"
KORE,"KORE, SURG, CXDO, EGIO, SPRU, KEQU, PXLW, ONDS, LINK, AKTS, TOUR"
KRT,"KRT, CLW, MYE, EAF, ITRN, ACCO, DXPE, ALTG, EBF, MTW, BOOM"
KOS,"KOS, CRK, CPE, SM, MTDR, SWN, RRC, ERF, CNX, BSM, VIST"
KRTX,"KRTX, TEVA, RDY, VRNA, VTRS, LEGN, UTHR, ROIV, SRPT, CTLT, CERE"
KR,"KR, DG, YUM, FAST, JD, CPNG, QSR, ULTA, TSCO, WBA, EBAY"
